"PEREZ, Alberto Cesar",0.32686735080673
"PEREZ, José Adrián",1.18180193735272
"PEREZ, Mirta",0.0205358868969455
"PERIE, Hugo Rubén",-0.811204000227593
"PESO, Stella Marys",0.535069236504913
"PINEDO, Federico",0.90329362706005
"POGGI, Claudio Javier",0.80012698016189
"PORTO, Héctor Norberto",-0.176868168687318
"QUIROZ, Elsa Siria",1.21285843835323
"RAIMUNDI, Carlos Alberto",1.22847209565793
"RECALDE, Héctor Pedro",-1.62812126905659
"RICHTER, Ana",-0.417982387079707
"RICO, María del Carmen Cecilia",-1.71794353772395
"RIOS, María Fabiana",1.19766249929774
"RITONDO, Cristian",0.639659323243542
"RODRIGUEZ, Marcela Virginia",1.23950610494843
"RODRIGUEZ, Oscar Ernesto R.",-0.0897945290878646
"ROJKES de ALPEROVICH, Beatriz Liliana",-0.81254530695721
"ROMAN, Carmen",-0.194584398111107
"ROMERO, Rosario",-1.22233296579832
"ROQUEL, Rodolfo",-0.104456406158402
"ROSSI, Agustín Oscar",-0.971534821441664
"ROSSO, Graciela Zulema",-0.367239365040741
"ROZAS, Angel",0.61178138053199
"RUCKAUF, Carlos Federico",-0.697730545619962
"SALIM, Juan Arturo",-1.28489158155102
"SALUM, Osvaldo Rubén",-0.279420637902371
"SANTANDER, Mario",-0.0751450876439855
"SARGHINI, Jorge Emilio",0.572585246512387
"SARTORI, Diego Horacio",-0.0857843405086172
"SESMA, Laura Judith",0.951896420970344
"SLUGA, Juan Carlos",-0.971340849429059
"SNOPEK, Carlos Daniel",-0.54601419324911
"SOLANAS, Raúl Patricio",-0.0778240686545209
"SOSA, Carlos Alberto",0.259853590614066
"SOTO, Gladys Beatriz",-1.47951661930524
"SPATOLA, Paola Rosana",0.464353105819759
"STELLA, Anibal Jesus",-1.27913478448456
"STORANI, Federico Teobaldo",0.551559968368257
"STORERO, Hugo",0.600726576799438
"SYLVESTRE BEGNIS, Juan Héctor",-0.192935400625959
"TATE, Alicia Ester",0.573740405677935
"THOMAS, Enrique Luis",-0.287922562546378
"TINNIRELLO, Carlos Alberto",1.10805051198433
"TOLEDO, Hugo David",-1.27275335458682
"TOMAZ, Adriana Elisa",0.52486653932428
"TONELLI, Pablo Gabriel",0.869154884412956
"TORINO, Héctor Omar",-0.830269921924404
"TORRONTEGUI, María Angélica",0.621380452422922
"TULIO, Rosa Ester",-2.02177924995313
"UÑAC, José Rubén",-1.00296774610886
"URTUBEY, Juan Manuel",-1.4470953767428
"VACA NARVAJA, Patricia",-1.72946001200004
"VANOSSI, Jorge",0.916568624642405
"VARGAS AIGNASSE, Gerónimo",-0.0693238280642479
"VARISCO, Sergio Fausto",0.725805922516785
"VELARDE, Marta Sylvia",-1.89447677717068
"VILLAVERDE, Jorge Antonio",-1.48912598170576
"WEST, Mariano Federíco",-2.48285707829793
"WILDER, Ricardo",0.0747959019323807
"ZANCADA, Pablo",0.969876169560055
"ZIMMERMANN, Víctor",0.70482378410368
"ZOTTOS, Miguel Andrés Costas",0.402597914606231
"BALESTRINI, Alberto",0.0276016162862312
"ARDID, Mario Rolando",0.111025386433872
"SANCHEZ, Fernando",1.30107736130244
"#, Legislador a Designar2",1.30879801680403
"ANAUATE, Carlos Alfredo",1.41548737113498
"MARTINEZ RAYMONDA, Rafael",0.859714117067603
"#, Legislador a Designar1",0.568663947271474
"LEGUIZAMON, Anibal Ernesto",0.389559782338551
"OBIGLIO, Julián Martín",0.867159386614856
"BEVERAGGI, Margarita Beatriz",0.737335821227384
"BIANCHI, Ivana María",-0.219328104203566
"BULACIO, Nancy Evangelina",0.721677306658549
"MARTINELLI, Guillermo Jesús",-0.764356997456663
"MORGADO, Claudio Marcelo",-0.844244636565
"#, Legislador a Designar6",-0.0893692131156275
"DIEZ, María Inés",0.150876299874705
"ROLDAN, José María",-0.629527006703553
"VERA, Pedro Ramón Ademar",0.0856440238325019
"ACOSTA de AHUMADA, María Julia",-1.69142033142695
"AGOSTO, Walter",-0.552870704309698
"AGUIRRE de SORIA, Hilda",-0.65851356268069
"ALBARRACIN, Jorge Luis",-0.966388617372224
"ALBRISI, César Alfredo",0.417657379790618
"ALCUAZ, Horacio Alberto",1.369819725016
"ALFARO, Germán Enrique",-0.588528593155846
"ALVARO, Héctor Jorge",0.135202605524642
"AMENTA, Marcelo Eduardo",1.45471904873463
"ARBO, José Ameghino",0.133212902730377
"ARETA, María Josefa",0.311441731512895
"ARGÜELLO, Octavio",-0.515375370260836
"BALDATA, Griselda Angela",1.24615035984611
"BARRIOS, Miguel Angel",1.19642917720715
"BASTEIRO, Sergio Ariel",-0.883329139951491
"BEDANO, Nora Esther",-0.802679087240515
"BELOUS, Nélida",1.20241867593658
"BENAS, Verónica Claudia",1.19585375365376
"BERNAZZA, Claudia Alicia",-0.747634810092106
"BIDEGAIN, Gloria Mercedes",-0.861450283571079
"BULLRICH, Patricia",1.19330628001576
"CALCHAQUI, Mariel",-1.00872247682993
"CALZA, Nelio Higinio",-0.72827947702305
"CARCA, Elisa Beatriz",1.41063482249032
"CASELLES, Graciela María",-0.996455012091621
"CEJAS, Jorge Alberto",-0.629338820413173
"CHIQUICHANO, Rosa Laudelina",-0.886348219241907
"CORTINA, Roy",-0.0213012243377023
"CREMER de BUSTI, María Cristina",-0.400550199751073
"CUCCOVILLO, Ricardo Oscar",1.24178265498998
"CUSINATO, José César Gustavo",1.32568635576233
"DAMILANO GRIVARELLO, Viviana Mónica",-0.60339958066615
"DATO, Alfredo Carlos",-0.838268403395746
"DEL CAMPILLO, Héctor Eduardo",1.3516220599247
"DONDA PEREZ, Victoria Analía",-0.552285966177989
"ERRO, Norberto Pedro",-0.857455965888675
"FEIN, Mónica Hayde",1.26987709202541
"FERNANDEZ BASUALDO, Luis María",-0.668947645545178
"FERNANDEZ, Marcelo Omar",-0.710348407807067
"FLORES, Héctor",1.32247753361648
"GARCIA HAMILTON, José Ignacio",1.34247499511131
"GARCIA, Irma Adriana",-0.665654859513138
"GARDELLA, Patricia Susana",-0.537571011288355
"GEREZ, Elda Ramona",1.56524355950532
"GIANNETTASIO, Graciela María",-0.859155067394752
"GIL LOZANO, Claudia Fernanda",1.37819121760668
"GONZALEZ, Juan Dante",-0.96557114249983
"GRIBAUDO, Christian Alejandro",0.834523296994584
"GULLO, Juan Carlos Dante",-0.779929619330539
"HALAK, Beatriz Susana",-0.60091543006303
"HERRERA, José Alberto",-0.958023669990451
"HOTTON, Cynthia Liliana",1.21119490159136
"IBARRA, Vilma Lidia",-0.716239072955772
"IGLESIAS, Fernando Adolfo",1.31159747250329
"KATZ, Daniel",0.0861593640098238
"KENNY, Eduardo Enrique Federico",1.26662581107686
"KORENFELD, Beatriz Liliana",-0.945284566923377
"LANCETA, Rubén Orfel",1.10252107429647
"LEDESMA, Julio Rubén",0.135053984016811
"LEGUIZAMON, María Laura",-0.73114154324179
"LEVERBERG, Stella Maris",-0.613855890532598
"LINARES, María Virginia",1.34831864112206
"LLERA, Timoteo",-0.915700048675729
"LOPEZ ARIAS, Marcelo Eduardo",-0.434148063313406
"LOPEZ, Ernesto Segundo",-1.06235672997978
"LOPEZ, Rafael Angel",-0.501916662898045
"LUNA de MARCOS, Ana Zulema",-0.671808840687332
"MARTIARENA, Mario Humberto",-0.963499871946813
"MARTIN, María Elena",1.2547077119766
"MARTINEZ ODDONE, Heriberto Agustín",1.19702473500228
"MERCHAN, Paula Cecilia",0.196687905068408
"MERLO, Mario Raúl",0.447624468508667
"MONTERO, Laura Gisela",0.15537452572689
"MONTOYA, Jorge Luciano",-0.922064889646176
"MORAN, Juan Carlos",1.57070859359231
"MORANTE, Antonio Arnaldo María",-0.513500640727862
"MOREJON, Manuel Amor",-0.834025529058898
"NARDELLI, Santiago",-0.00675447905369839
"OBEID, Jorge Alberto",-0.882735406758561
"PAIS, Juan Mario",-0.834963879809404
"PAREDES URQUIZA, Alberto Nicolás",-0.795642698803557
"PAROLI, Raúl Omar",-0.845591767335626
"PASINI, Ariel Osvaldo",-0.527573565305203
"PASTORIZA, Mirta Ameliana",-0.776968256751995
"PERALTA, Fabián Francisco",1.18928743951501
"PEREYRA, Guillermo Antonio",0.0827577612866301
"PEREZ, Jorge Raúl",0.123185793421271
"PERIE, Julia Argentina",0.0683275058911201
"PETIT, María de los Angeles",-0.492872217766795
"PORTELA, Agustín Alberto",1.48550935337562
"PRIETO, Hugo Nelson",-0.813658080048695
"PUIGGROS, Adriana Victoria",-0.879545797378251
"REJAL, Jesús Fernando",-0.827622599415665
"REYES, María Fernanda",1.23923394755312
"RIOBOO, Sandra Adriana",1.12356510791298
"RIVAS, Jorge",0.111898699200364
"RODRIGUEZ, Evaristo Arturo",-0.914425495014827
"ROSSI, Alejandro Luis",-1.10463541213143
"ROSSI, Cipriana Lorena",-0.985000262864639
"RUIZ, Ramón",-1.1098590329467
"SATRAGNO, Lidia Elsa",1.18295617043659
"SCALESI, Juan Carlos",-0.526675318624054
"SCIUTTO, Rubén Darío",-1.05272636372319
"SEGARRA, Adela Rosa",-0.908011952283649
"SEREBRINSKY, Gustavo Eduardo",-0.632958956769488
"SOLA, Felipe Carlos",-1.11339427491264
"STORNI, Silvia",1.11376766923484
"TORFE, Mónica Liliana",0.193666799384608
"URLICH, Carlos",1.18850484258005
"VAZQUEZ de TABERNISE, Silvia Beatriz",-0.464975977596816
"VEGA, Juan Carlos",0.0194772258220013
"VIALE, Lisandro Alfredo",1.2107112132744
"VILARIÑO, José Antonio",-0.858912174092752
"ZAVALLO, Gustavo",-0.858206759679605
